type,n,threshold,usec
random,73200,50,20403.8
random,73300,50,20348.8
random,73400,50,20402
random,73500,50,20423.4
random,73600,50,20469.8
random,73700,50,20498
random,73800,50,20534
random,73900,50,20862.2
random,74000,50,20631.4
random,74100,50,20756
random,74200,50,20815.2
random,74300,50,20815.4
random,74400,50,20812.8
random,74500,50,20871.8
random,74600,50,20839
random,74700,50,20955.8
random,74800,50,21972.8
random,74900,50,21250.6
random,75000,50,21015.6
random,75100,50,21367.8
random,75200,50,21101.4
random,75300,50,21068.2
random,75400,50,21495.6
random,75500,50,21257.2
random,75600,50,21214.2
random,75700,50,21302.4
random,75800,50,21281.4
random,75900,50,21367
random,76000,50,21469
random,76100,50,21388.8
random,76200,50,21364.8
random,76300,50,21378.4
random,76400,50,21413.4
random,76500,50,21543
random,76600,50,21589.8
random,76700,50,21610.6
random,76800,50,21742.2
random,76900,50,21684.8
random,77000,50,21669
random,77100,50,21653.6
random,77200,50,21662.4
random,77300,50,21742.2
random,77400,50,21801.8
random,77500,50,21842.2
random,77600,50,21818
random,77700,50,21915.4
random,77800,50,21962.8
random,77900,50,22191
random,78000,50,21881.2
random,78100,50,22024.6
random,78200,50,21978
random,78300,50,22055.6
random,78400,50,22114
random,78500,50,22058.4
random,78600,50,22070.4
random,78700,50,22114.4
random,78800,50,22194
random,78900,50,22214
random,79000,50,22298.6
random,79100,50,22340.4
random,79200,50,22385.6
random,79300,50,22455.2
random,79400,50,24246.4
random,79500,50,24582
random,79600,50,22499.8
random,79700,50,22486.8
random,79800,50,22497
random,79900,50,22634.8
random,80000,50,22819.6
random,80100,50,22784.4
random,80200,50,22631.2
random,80300,50,23427.6
random,80400,50,22847.2
random,80500,50,22907.8
random,80600,50,22785.8
random,80700,50,23320
random,80800,50,23570.4
random,80900,50,23755.8
random,81000,50,23351.4
random,81100,50,23404
random,81200,50,23132.2
random,81300,50,23062.4
random,81400,50,23329
random,81500,50,23069.6
random,81600,50,23295.6
random,81700,50,23167
random,81800,50,23520.6
random,81900,50,23255.8
random,82000,50,23280
random,82100,50,23445.6
random,82200,50,23434
random,82300,50,23479.4
random,82400,50,23419.2
random,82500,50,23440.8
random,82600,50,23450
random,82700,50,23471.8
random,82800,50,23631.8
random,82900,50,24097.8
random,83000,50,24105.6
random,83100,50,24134
random,83200,50,23910.8
random,83300,50,24151.6
random,83400,50,24261.6
random,83500,50,24298
random,83600,50,24143.8
random,83700,50,23922.4
random,83800,50,24000.6
random,83900,50,24007
random,84000,50,24124.6
random,84100,50,24030
random,84200,50,23984.6
random,84300,50,24104
random,84400,50,24139.6
random,84500,50,24127.8
random,84600,50,24179.4
random,84700,50,24177.8
random,84800,50,24265
random,84900,50,24258.2
random,85000,50,24366.8
random,85100,50,24444.6
random,85200,50,24418.8
random,85300,50,24585.8
random,85400,50,24554.8
random,85500,50,24578.8
random,85600,50,24624
random,85700,50,24680.8
random,85800,50,24660.2
random,85900,50,24804.2
random,86000,50,24789.6
random,86100,50,24798.2
random,86200,50,24922
random,86300,50,24888.6
random,86400,50,24879
random,86500,50,24855.6
random,86600,50,25208.2
random,86700,50,25086.8
random,86800,50,25082.8
random,86900,50,25085.4
random,87000,50,25132.8
random,87100,50,25109
random,87200,50,25181.4
random,87300,50,25140
random,87400,50,25186.4
random,87500,50,25198.2
random,87600,50,26402.4
random,87700,50,25659.6
random,87800,50,25468
random,87900,50,25612.2
random,88000,50,27209.6
random,88100,50,26879.4
random,88200,50,25740
random,88300,50,25617.6
random,88400,50,25528.4
random,88500,50,25582.6
random,88600,50,25650.8
random,88700,50,25743.4
random,88800,50,25708.4
random,88900,50,25706.2
random,89000,50,25761.2
random,89100,50,25809.2
random,89200,50,25819.2
random,89300,50,25840.2
random,89400,50,25869
random,89500,50,25976.8
random,89600,50,25969.4
random,89700,50,26029.2
random,89800,50,26145.2
random,89900,50,26168.2
random,90000,50,26046.2
random,90100,50,26104.4
random,90200,50,26185.2
random,90300,50,26295.6
random,90400,50,26302.6
random,90500,50,26269.8
random,90600,50,26302.4
random,90700,50,26440.2
random,90800,50,26437.2
random,90900,50,26483.2
random,91000,50,26520.6
random,91100,50,26593.2
random,91200,50,26583
random,91300,50,26640.2
random,91400,50,26692.8
random,91500,50,26702.4
random,91600,50,26788
random,91700,50,26884.8
random,91800,50,26773.4
random,91900,50,26864.6
random,92000,50,26861.4
random,92100,50,26882
random,92200,50,26889.6
random,92300,50,26891
random,92400,50,26982.6
random,92500,50,27071.8
random,92600,50,27121.2
random,92700,50,27105.4
random,92800,50,27199.2
random,92900,50,27256.2
random,93000,50,27233
random,93100,50,27214.4
random,93200,50,27344.8
random,93300,50,27321.4
random,93400,50,27467.6
random,93500,50,27362
random,93600,50,27401.4
random,93700,50,27453.4
random,93800,50,27469
random,93900,50,27520.6
random,94000,50,27540.6
random,94100,50,27586.4
random,94200,50,27633.2
random,94300,50,27684.2
random,94400,50,27730.8
random,94500,50,27784.8
random,94600,50,27766.8
random,94700,50,27907.2
random,94800,50,27867.6
random,94900,50,27854.8
random,95000,50,27871.8
random,95100,50,27983
random,95200,50,28029.6
random,95300,50,28071.2
random,95400,50,28041.8
random,95500,50,28046.2
random,95600,50,28120.2
random,95700,50,28180.4
random,95800,50,28230.2
random,95900,50,28236.6
random,96000,50,28242.2
random,96100,50,28310.6
random,96200,50,28454.8
random,96300,50,28505.8
random,96400,50,28499.8
random,96500,50,28588.8
random,96600,50,28631.6
random,96700,50,28586
random,96800,50,28581.2
random,96900,50,28695.8
random,97000,50,28722.2
random,97100,50,28723.6
random,97200,50,28735.4
random,97300,50,28829.6
random,97400,50,28822.8
random,97500,50,28811.4
random,97600,50,28885.8
random,97700,50,28950.8
random,97800,50,28983.8
random,97900,50,29025.2
random,98000,50,29076.2
random,98100,50,29061
random,98200,50,29104.6
random,98300,50,29240.4
random,98400,50,29347.4
random,98500,50,29229
random,98600,50,29249.4
random,98700,50,29530.8
random,98800,50,29374
random,98900,50,29433
random,99000,50,29476.2
random,99100,50,29511.6
random,99200,50,29464.2
random,99300,50,29477.2
random,99400,50,29590.8
random,99500,50,29613
random,99600,50,29590.2
random,99700,50,29578.4
random,99800,50,29672.8
random,99900,50,29836.4
random,100000,50,29809.6
reverse,500,5,65
reverse,600,5,74.6
reverse,700,5,93.8
reverse,800,5,114.4
reverse,900,5,127
reverse,1000,5,139.2
reverse,1100,5,154.6
reverse,1200,5,164.2
reverse,1300,5,180
reverse,1400,5,207
reverse,1500,5,233
reverse,1600,5,250.2
reverse,1700,5,265.6
reverse,1800,5,277.4
reverse,1900,5,292.8
reverse,2000,5,304.4
reverse,2100,5,321.2
reverse,2200,5,334.4
reverse,2300,5,347.2
reverse,2400,5,361.6
reverse,2500,5,375.6
reverse,2600,5,393.8
reverse,2700,5,425
reverse,2800,5,451.4
reverse,2900,5,481
reverse,3000,5,508.6
reverse,3100,5,525.2
reverse,3200,5,539
reverse,3300,5,554.2
reverse,3400,5,569.2
reverse,3500,5,586.4
reverse,3600,5,599.4
reverse,3700,5,615.4
reverse,3800,5,633.8
reverse,3900,5,650.6
reverse,4000,5,658
reverse,4100,5,672.8
reverse,4200,5,691.8
reverse,4300,5,706.2
reverse,4400,5,721.8
reverse,4500,5,737.8
reverse,4600,5,753.4
reverse,4700,5,764.8
reverse,4800,5,796.8
reverse,4900,5,807.4
reverse,5000,5,816.4
reverse,5100,5,825.2
reverse,5200,5,853.4
reverse,5300,5,882.8
reverse,5400,5,911.4
reverse,5500,5,943.4
reverse,5600,5,972
reverse,5700,5,1006
reverse,5800,5,1028.4
reverse,5900,5,1055.6
reverse,6000,5,1081.8
reverse,6100,5,1121.2
reverse,6200,5,1134
reverse,6300,5,1151.6
reverse,6400,5,1170.6
reverse,6500,5,1179.8
reverse,6600,5,1197.4
reverse,6700,5,1213
reverse,6800,5,1229.6
reverse,6900,5,1246.6
reverse,7000,5,1287.6
reverse,7100,5,1284.8
reverse,7200,5,1306.6
reverse,7300,5,1315.2
reverse,7400,5,1337.2
reverse,7500,5,1347.2
reverse,7600,5,1359.8
reverse,7700,5,1375
reverse,7800,5,1391
reverse,7900,5,1406.8
reverse,8000,5,1423.4
reverse,8100,5,1439.4
reverse,8200,5,1455.6
reverse,8300,5,1470.6
reverse,8400,5,1489.8
reverse,8500,5,1505.4
reverse,8600,5,1523.4
reverse,8700,5,1544.4
reverse,8800,5,1559.4
reverse,8900,5,1574.8
reverse,9000,5,1588.8
reverse,9100,5,1602.6
reverse,9200,5,1620.4
reverse,9300,5,1640.6
reverse,9400,5,1652.4
reverse,9500,5,1675
reverse,9600,5,1685.4
reverse,9700,5,1701.8
reverse,9800,5,1717.8
reverse,9900,5,1749
reverse,10000,5,1768.2
reverse,10100,5,1779.4
reverse,10200,5,1778.4
reverse,10300,5,1817.2
reverse,10400,5,1834.4
reverse,10500,5,1862.8
reverse,10600,5,1896.8
reverse,10700,5,1934
reverse,10800,5,1956.2
reverse,10900,5,1991.4
reverse,11000,5,2023.6
reverse,11100,5,2066.8
reverse,11200,5,2084
reverse,11300,5,2112.4
reverse,11400,5,2145
reverse,11500,5,2172.8
reverse,11600,5,2201.2
reverse,11700,5,2248.2
reverse,11800,5,2260.6
reverse,11900,5,2288
reverse,12000,5,2318
reverse,12100,5,2352.2
reverse,12200,5,2376.2
reverse,12300,5,2405.4
reverse,12400,5,2417.8
reverse,12500,5,2441.6
reverse,12600,5,2460.2
reverse,12700,5,2482.6
reverse,12800,5,2495.2
reverse,12900,5,2513.6
reverse,13000,5,2529
reverse,13100,5,2547.8
reverse,13200,5,2560
reverse,13300,5,2577.2
reverse,13400,5,2600.8
reverse,13500,5,2617.4
reverse,13600,5,2629.4
reverse,13700,5,2659.6
reverse,13800,5,2711.4
reverse,13900,5,2723.4
reverse,14000,5,2700
reverse,14100,5,2721.2
reverse,14200,5,2736
reverse,14300,5,2758.2
reverse,14400,5,2780.4
reverse,14500,5,2799.4
reverse,14600,5,2811.6
reverse,14700,5,2831.2
reverse,14800,5,2845.8
reverse,14900,5,2862.2
reverse,15000,5,2884.4
reverse,15100,5,2902.2
reverse,15200,5,2928.4
reverse,15300,5,2934.8
reverse,15400,5,2958.4
reverse,15500,5,2980.6
reverse,15600,5,2984.2
reverse,15700,5,2999.4
reverse,15800,5,3020.4
reverse,15900,5,3038.2
reverse,16000,5,3045.8
reverse,16100,5,3072.4
reverse,16200,5,3104
reverse,16300,5,3124.2
reverse,16400,5,3118.6
reverse,16500,5,3154.4
reverse,16600,5,3157.6
reverse,16700,5,3177.2
reverse,16800,5,3206
reverse,16900,5,3221
reverse,17000,5,3230.6
reverse,17100,5,3250.4
reverse,17200,5,3281
reverse,17300,5,3331.2
reverse,17400,5,3365.2
reverse,17500,5,3370.4
reverse,17600,5,3348
reverse,17700,5,3356.4
reverse,17800,5,3384.6
reverse,17900,5,3400.2
reverse,18000,5,3408.8
reverse,18100,5,3424.8
reverse,18200,5,3445.6
reverse,18300,5,3461.6
reverse,18400,5,3489.6
reverse,18500,5,3499.4
reverse,18600,5,3519.2
reverse,18700,5,3531
reverse,18800,5,3552
reverse,18900,5,3568.2
reverse,19000,5,3592.6
reverse,19100,5,3609.8
reverse,19200,5,3616.4
reverse,19300,5,3638
reverse,19400,5,3661.8
reverse,19500,5,3685.4
reverse,19600,5,3688.8
reverse,19700,5,3712.2
reverse,19800,5,3718.6
reverse,19900,5,3743
reverse,20000,5,3759.8
reverse,20100,5,3788.4
reverse,20200,5,3788.6
reverse,20300,5,3808.8
reverse,20400,5,3827.2
reverse,20500,5,3841
reverse,20600,5,3877.8
reverse,20700,5,3908
reverse,20800,5,3935
reverse,20900,5,3974.2
reverse,21000,5,3996.8
reverse,21100,5,4048.4
reverse,21200,5,4071.6
reverse,21300,5,4103.6
reverse,21400,5,4137
reverse,21500,5,4164.2
reverse,21600,5,4206.4
reverse,21700,5,4236.2
reverse,21800,5,4267.2
reverse,21900,5,4299.2
reverse,22000,5,4328.4
reverse,22100,5,4367.2
reverse,22200,5,4403.8
reverse,22300,5,4426.6
reverse,22400,5,4458.2
reverse,22500,5,4489.6
reverse,22600,5,4529.6
reverse,22700,5,4550.6
reverse,22800,5,4600.8
reverse,22900,5,4638.2
reverse,23000,5,4683
reverse,23100,5,4678
reverse,23200,5,4723.8
reverse,23300,5,4762.6
reverse,23400,5,4789.4
reverse,23500,5,4834
reverse,23600,5,4849.8
reverse,23700,5,4870.4
reverse,23800,5,4911.2
reverse,23900,5,4912.8
reverse,24000,5,4943.8
reverse,24100,5,4979.4
reverse,24200,5,5017.2
reverse,24300,5,5047.4
reverse,24400,5,5086.8
reverse,24500,5,5111.8
reverse,24600,5,5152.8
reverse,24700,5,5145.6
reverse,24800,5,5164.2
reverse,24900,5,5207
reverse,25000,5,5225.6
reverse,25100,5,5243.6
reverse,25200,5,5259.6
reverse,25300,5,5265.8
reverse,25400,5,5287.4
reverse,25500,5,5299.2
reverse,25600,5,5314.2
reverse,25700,5,5339.6
reverse,25800,5,5367.2
reverse,25900,5,5396.6
reverse,26000,5,5422.8
reverse,26100,5,5424.2
reverse,26200,5,5425.2
reverse,26300,5,5526.8
reverse,26400,5,5474
reverse,26500,5,5512.6
reverse,26600,5,5499.8
reverse,26700,5,5519.6
reverse,26800,5,5535
reverse,26900,5,5581
reverse,27000,5,5603.8
reverse,27100,5,5612
reverse,27200,5,5644
reverse,27300,5,5654.2
reverse,27400,5,5672.4
reverse,27500,5,5714
reverse,27600,5,5717
reverse,27700,5,5725.2
reverse,27800,5,5724.4
reverse,27900,5,5750.4
reverse,28000,5,5759.4
reverse,28100,5,5846.2
reverse,28200,5,5833.6
reverse,28300,5,5849.6
reverse,28400,5,5841
reverse,28500,5,5857.2
reverse,28600,5,5880.8
reverse,28700,5,5895
reverse,28800,5,5932
reverse,28900,5,5964.4
reverse,29000,5,5974.8
reverse,29100,5,6006.8
reverse,29200,5,6010.4
reverse,29300,5,6056.2
reverse,29400,5,6039.8
reverse,29500,5,6072
reverse,29600,5,6096
reverse,29700,5,6131.4
reverse,29800,5,6132.4
reverse,29900,5,6149.2
reverse,30000,5,6177
reverse,30100,5,6176.2
reverse,30200,5,6181.2
reverse,30300,5,6206.8
reverse,30400,5,6229.8
reverse,30500,5,6265
reverse,30600,5,6287.8
reverse,30700,5,6309.8
reverse,30800,5,6314
reverse,30900,5,6328.8
reverse,31000,5,6349.2
reverse,31100,5,6390.2
reverse,31200,5,6376.8
reverse,31300,5,6391.8
reverse,31400,5,6411.6
reverse,31500,5,6449.4
reverse,31600,5,6443
reverse,31700,5,6471
reverse,31800,5,6484
reverse,31900,5,6481.6
reverse,32000,5,6514.8
reverse,32100,5,6565.2
reverse,32200,5,6578
reverse,32300,5,6590.2
reverse,32400,5,6596
reverse,32500,5,6611.8
reverse,32600,5,6660.2
reverse,32700,5,6674
reverse,32800,5,6680.2
reverse,32900,5,6688.8
reverse,33000,5,6717
reverse,33100,5,6731
reverse,33200,5,6759.8
reverse,33300,5,6788.4
reverse,33400,5,6787.8
reverse,33500,5,6822
reverse,33600,5,6842
reverse,33700,5,6853
reverse,33800,5,6878.6
reverse,33900,5,6914
reverse,34000,5,6940
reverse,34100,5,6940.6
reverse,34200,5,6967.8
reverse,34300,5,6977
reverse,34400,5,7007.6
reverse,34500,5,7051
reverse,34600,5,7065.6
reverse,34700,5,7075.2
reverse,34800,5,7073.4
reverse,34900,5,7109.2
reverse,35000,5,7125.4
reverse,35100,5,7139
reverse,35200,5,7177.2
reverse,35300,5,7203.6
reverse,35400,5,7221.2
reverse,35500,5,7227.8
reverse,35600,5,7214.8
reverse,35700,5,7235.8
reverse,35800,5,7261.4
reverse,35900,5,7283
reverse,36000,5,7299
reverse,36100,5,7318.4
reverse,36200,5,7324
reverse,36300,5,7341.4
reverse,36400,5,7372.2
reverse,36500,5,7380
reverse,36600,5,7416.2
reverse,36700,5,7536.2
reverse,36800,5,7622.2
reverse,36900,5,7496
reverse,37000,5,7506.4
reverse,37100,5,7522.2
reverse,37200,5,7529.8
reverse,37300,5,7583.2
reverse,37400,5,7647.8
reverse,37500,5,7796.8
reverse,37600,5,7764
reverse,37700,5,7745.4
reverse,37800,5,7643.4
reverse,37900,5,7713.6
reverse,38000,5,7679.4
reverse,38100,5,7694.2
reverse,38200,5,7702.4
reverse,38300,5,7740.6
reverse,38400,5,7755.4
reverse,38500,5,7766.2
reverse,38600,5,7799
reverse,38700,5,7825.4
reverse,38800,5,7842.8
reverse,38900,5,7853.4
reverse,39000,5,7865.6
reverse,39100,5,7892
reverse,39200,5,7891.6
reverse,39300,5,7961.4
reverse,39400,5,7957
reverse,39500,5,7987.8
reverse,39600,5,7993.8
reverse,39700,5,8003.8
reverse,39800,5,8019
reverse,39900,5,8030.4
reverse,40000,5,8039
reverse,40100,5,8121.6
reverse,40200,5,8112
reverse,40300,5,8104
reverse,40400,5,8121
reverse,40500,5,8139
reverse,40600,5,8173.6
reverse,40700,5,8184.2
reverse,40800,5,8190.2
reverse,40900,5,8214.8
reverse,41000,5,8233.6
reverse,41100,5,8276.4
reverse,41200,5,8288.2
reverse,41300,5,8323
reverse,41400,5,8368.4
reverse,41500,5,8400.4
reverse,41600,5,8433.8
reverse,41700,5,8461.8
reverse,41800,5,8501.6
reverse,41900,5,8564.2
reverse,42000,5,8601.4
reverse,42100,5,8592
reverse,42200,5,8633.6
reverse,42300,5,8675.4
reverse,42400,5,8708
reverse,42500,5,8733.8
reverse,42600,5,8791
reverse,42700,5,8792.4
reverse,42800,5,8827.2
reverse,42900,5,8864
reverse,43000,5,8932
reverse,43100,5,8942.6
reverse,43200,5,8976.8
reverse,43300,5,9003.8
reverse,43400,5,9042.6
reverse,43500,5,9171.6
reverse,43600,5,9461.8
reverse,43700,5,9142.6
reverse,43800,5,9178.6
reverse,43900,5,9228.2
reverse,44000,5,9247.4
reverse,44100,5,9279
reverse,44200,5,9339.8
reverse,44300,5,9384.2
reverse,44400,5,9402.4
reverse,44500,5,9442.6
reverse,44600,5,9473
reverse,44700,5,9492.2
reverse,44800,5,9548.4
reverse,44900,5,9587.8
reverse,45000,5,9609.2
reverse,45100,5,9623
reverse,45200,5,9637.2
reverse,45300,5,9692.6
reverse,45400,5,9698
reverse,45500,5,9725
reverse,45600,5,9825.2
reverse,45700,5,9809.2
reverse,45800,5,9824.2
reverse,45900,5,9869
reverse,46000,5,9894.4
reverse,46100,5,9935.8
reverse,46200,5,9959.2
reverse,46300,5,9996.8
reverse,46400,5,10076.2
reverse,46500,5,10094.4
reverse,46600,5,10106.8
reverse,46700,5,10191
reverse,46800,5,10222.4
reverse,46900,5,10233.8
reverse,47000,5,10233.4
reverse,47100,5,10262.8
reverse,47200,5,10282.6
reverse,47300,5,10323.6
reverse,47400,5,10376.6
reverse,47500,5,10433.6
reverse,47600,5,10405
reverse,47700,5,10439.6
reverse,47800,5,10460.8
reverse,47900,5,10511.8
reverse,48000,5,10533.8
